104.70	540
107.11	604
108.53	128
110.53	0
111.68	256
118.30	192
122.78	256
124.16	796
130.20	192
136.25	256
139.45	668
150.96	462
156.08	192
156.56	732
196.44	526
202.75	256
203.93	398
210.61	334
229.59	270
236.35	0
279.83	810
283.54	1002
285.81	1066
286.92	192
291.47	874
296.30	256
311.57	256
345.38	874
348.58	938
350.60	938
350.75	256
353.16	810
357.94	1066
362.39	1002
366.55	192
368.85	256
411.17	256
434.70	192
455.42	192
89.39	797
101.18	541
102.65	1
107.55	129
113.15	257
117.23	193
118.83	605
122.75	733
124.60	257
127.58	193
129.09	669
141.85	257
168.55	335
169.59	527
178.43	257
213.91	463
216.06	399
218.93	193
230.00	193
238.68	811
248.00	193
257.94	271
260.05	1
281.32	1
313.53	875
323.51	1067
336.70	1003
338.74	1067
339.60	193
341.05	257
343.35	811
367.44	939
380.95	875
387.48	939
395.58	1003
399.37	193
400.60	257
469.72	193
101.89	734
104.83	194
107.25	130
115.13	258
115.52	606
116.18	194
126.83	258
126.96	542
127.68	194
130.78	2
135.64	336
148.99	670
149.80	2
164.87	400
180.95	798
205.34	272
207.80	2
208.68	464
234.18	194
258.18	528
268.32	258
279.70	258
286.64	812
296.07	812
304.15	2
305.24	876
305.37	876
306.63	940
334.08	1004
336.80	194
353.87	1068
358.41	1004
360.83	940
363.59	1068
390.65	258
431.62	258
446.55	194
464.07	194
108.10	131
115.76	607
117.40	799
117.85	195
118.50	259
119.87	543
129.58	195
130.48	259
135.44	273
158.49	735
162.80	195
168.79	941
169.08	401
179.49	671
186.47	465
192.00	195
203.53	195
213.78	529
214.80	337
240.00	813
268.90	1069
269.82	1005
271.02	877
272.52	195
273.64	1069
324.63	813
344.29	1005
348.17	195
366.55	259
393.82	259
400.67	941
419.90	877
422.02	67
453.85	67
91.87	544
93.48	4
103.92	736
108.30	196
110.15	132
111.10	68
113.99	800
119.78	196
122.05	260
124.56	672
128.05	608
132.50	196
134.18	260
206.80	466
207.96	402
208.08	338
211.73	196
224.67	530
263.32	274
265.75	4
266.52	1006
270.00	196
281.72	4
295.71	942
301.17	878
306.13	1006
312.86	1070
313.37	196
352.70	814
360.72	4
361.71	942
388.95	814
393.50	4
410.10	260
426.80	4
434.98	878
436.80	68
438.41	1070
478.17	68
110.38	69
112.48	673
116.60	261
122.93	197
125.52	545
126.85	5
128.40	261
129.87	801
136.13	197
139.25	609
145.66	467
148.08	737
151.78	197
170.43	5
197.90	275
199.40	5
205.51	403
212.30	339
223.30	5
249.90	531
261.72	261
267.58	1007
272.85	197
273.32	261
279.27	815
281.05	5
308.38	879
313.32	879
334.55	943
338.18	943
344.45	197
359.75	815
360.95	1071
361.62	5
374.60	1071
403.92	1007
406.35	261
409.22	197
447.72	261
458.35	5
469.57	197
89.84	738
102.93	198
110.90	70
114.48	262
117.13	198
126.18	262
135.95	610
138.93	802
155.42	546
157.80	6
185.08	674
192.07	276
194.28	6
205.64	532
208.33	6
216.08	262
227.18	262
241.48	340
