97.84	540
99.59	604
111.97	796
123.08	668
135.51	732
143.05	192
149.40	462
175.18	192
183.93	526
189.62	398
189.73	256
194.69	334
209.10	270
211.18	256
215.80	0
257.36	810
261.30	1002
263.71	1066
264.77	192
269.73	874
274.27	256
280.50	192
289.85	256
318.05	256
326.98	874
330.38	938
332.53	938
335.24	810
337.85	192
340.32	1066
345.05	1002
349.60	192
351.05	256
86.71	797
95.28	541
97.53	1
108.10	605
110.95	733
114.78	193
115.55	669
162.75	335
163.55	527
170.43	257
194.15	257
197.20	463
198.82	399
202.13	193
213.40	193
213.66	811
222.20	193
230.62	271
232.60	1
258.68	1
293.15	875
303.75	1067
317.76	1003
319.92	1067
320.62	193
321.27	257
324.82	811
350.41	939
364.76	875
371.69	939
380.30	1003
384.42	193
385.32	257
455.70	193
95.80	734
99.88	194
105.70	606
112.48	194
114.01	542
130.01	670
137.77	336
153.22	798
159.96	400
190.69	272
193.22	464
193.30	2
197.58	194
230.80	528
239.50	194
240.28	258
251.53	258
264.59	812
274.61	812
282.00	2
284.35	876
284.48	876
285.82	940
314.98	1004
317.67	194
335.99	1068
340.82	1004
343.39	940
346.32	1068
372.90	258
412.87	258
105.87	607
107.06	799
108.86	543
117.83	195
130.35	195
136.91	735
137.62	273
139.44	941
144.38	195
152.16	671
163.16	401
176.36	465
181.75	195
192.83	195
197.09	529
197.87	337
212.73	195
215.07	813
215.90	259
245.75	1069
246.74	1005
248.01	877
249.60	195
250.79	1069
304.95	813
325.82	1005
327.95	195
343.25	259
385.70	941
406.12	877
407.80	67
441.15	67
88.52	544
90.90	4
97.27	736
103.28	196
104.59	800
112.26	672
114.80	608
117.05	196
191.80	466
192.68	402
192.76	338
196.28	196
205.36	530
234.71	274
238.53	4
243.22	1006
246.95	196
258.80	4
274.23	942
280.02	878
285.30	1006
291.22	196
292.44	1070
334.75	814
341.65	4
344.32	942
373.26	814
377.47	4
389.85	260
410.92	4
422.13	878
425.78	1070
103.49	673
112.96	545
115.73	5
116.12	801
122.93	609
129.35	737
145.38	467
150.38	197
185.03	275
186.45	5
190.82	403
195.97	339
214.55	5
224.52	531
235.48	261
244.35	1007
247.05	261
249.75	197
256.77	815
258.45	5
266.05	197
287.68	879
292.94	879
311.47	197
315.48	943
319.33	943
342.24	815
343.52	1071
344.75	5
358.01	1071
389.00	261
389.15	1007
394.52	197
421.67	261
432.85	261
447.57	5
458.57	197
87.05	738
120.53	610
122.70	802
134.67	546
137.20	6
156.22	674
180.61	276
183.35	6
190.91	532
199.55	262
210.85	262
218.13	340
219.17	468
223.50	404
224.68	198
236.68	198
246.85	198
265.50	944
271.22	1008
271.46	1072
276.15	944
276.81	816
281.62	198
282.15	6
297.95	262
304.98	1072
310.13	816
313.02	262
315.37	6
326.07	198
332.47	262
346.97	1008
357.92	198
391.98	880
398.07	880
102.26	739
102.41	611
105.48	71
109.07	547
111.42	803
132.33	675
155.94	817
167.75	7
168.28	277
178.58	135
189.07	533
192.50	469
195.98	263
201.18	199
212.55	199
219.68	263
228.42	341
270.90	1009
285.66	945
297.37	199
303.53	881
309.43	881
310.10	1009
312.57	199
330.72	945
333.70	199
334.88	817
342.80	7
364.57	1073
367.40	199
370.80	135
384.05	263
397.35	263
415.77	263
428.50	263
441.87	1073
461.20	263
492.85	263
108.13	740
112.67	548
114.15	8
117.05	804
118.77	612
139.72	676
147.98	136
156.45	278
157.60	8
177.35	136
189.34	342
205.26	534
212.08	264
217.41	470
222.48	200
223.15	264
236.98	264
252.16	1010
255.77	882
255.85	1074
259.97	818
260.15	200
267.10	8
271.41	818
273.37	264
295.48	946
301.89	882
304.80	136
311.47	264
312.02	200
314.49	946
322.62	136
345.97	1010
349.34	1074
353.87	200
367.02	264
447.25	8
101.68	741
102.31	613
108.38	201
110.60	549
112.35	9
115.88	805
120.66	677
122.95	201
134.95	471
140.25	201
147.27	279
148.38	9
148.83	137
160.88	201
166.93	343
189.94	535
196.83	265
220.25	265
220.36	883
223.80	1075
243.40	265
253.82	1011
257.95	201
274.13	947
280.52	265
280.57	819
282.45	9
285.25	137
311.24	947
312.44	819
314.35	9
322.12	137
323.97	1011
328.55	201
348.13	883
370.22	1075
389.65	265
391.17	201
423.77	265
447.07	9
87.74	678
113.65	202
116.96	806
127.39	742
131.85	614
142.48	550
149.75	10
162.49	472
167.33	202
171.25	344
178.30	202
185.21	1076
191.69	536
196.66	280
200.40	266
211.43	266
223.87	820
247.33	266
263.35	948
284.08	820
296.29	884
315.67	884
332.27	1012
335.30	202
349.16	1012
360.42	948
392.80	1076
419.35	266
442.42	266
453.07	266
474.45	138
86.74	743
89.93	203
102.00	203
104.71	679
115.85	139
117.24	551
119.88	11
121.71	807
123.37	615
149.49	345
194.46	473
199.25	203
210.53	203
211.23	537
219.68	203
220.57	281
222.13	267
222.50	11
239.08	203
258.53	11
267.82	1077
286.75	1013
289.02	203
289.40	885
292.43	1077
309.21	949
313.42	267
318.20	139
339.10	267
346.69	949
353.27	821
355.17	139
355.35	11
356.77	267
358.21	821
367.02	11
370.17	139
375.69	885
388.12	11
398.95	139
410.22	11
417.01	1013
419.27	203
106.77	680
106.94	552
107.93	12
110.55	140
113.43	204
114.30	744
122.21	616
148.28	140
152.61	808
179.79	282
180.68	12
192.44	474
196.07	538
196.50	140
196.58	204
215.08	268
234.30	346
238.55	204
255.06	886
294.04	950
297.32	1078
297.57	140
298.50	1014
300.67	204
305.31	822
305.43	950
306.90	12
313.30	822
355.47	140
355.57	12
383.90	204
393.14	1014
394.67	268
395.67	204
398.21	886
446.04	1078
446.32	12
474.80	140
99.81	617
102.65	77
110.46	745
113.73	205
119.06	553
121.05	13
127.30	205
138.13	681
139.09	475
141.00	809
143.90	205
147.38	141
162.65	347
174.75	205
177.17	539
178.13	141
186.18	887
201.98	283
203.53	13
235.20	13
245.92	823
249.73	13
261.03	823
262.96	887
265.62	1015
267.87	205
268.90	13
282.50	205
287.21	1015
293.60	951
302.42	1079
304.35	141
309.59	1079
337.07	951
346.27	141
399.22	141
447.32	13
106.23	78
111.21	554
111.73	682
116.10	746
119.48	206
127.76	618
134.20	206
180.82	476
185.70	206
194.95	348
196.65	206
216.00	206
223.77	824
235.70	284
239.03	14
258.18	14
260.92	952
271.12	1016
271.80	142
273.97	206
305.05	888
322.07	824
324.85	14
331.21	888
332.47	1016
334.03	952
337.27	206
345.10	142
83.32	555
84.13	15
110.11	747
117.20	207
117.96	683
121.48	143
129.14	619
131.90	207
148.44	349
168.94	477
173.78	207
177.40	143
194.83	207
195.21	285
196.05	15
196.75	143
200.55	889
224.08	143
235.74	889
258.98	15
274.46	825
275.85	15
298.55	953
301.25	143
303.94	825
305.05	15
326.32	1017
330.62	207
344.04	1017
352.59	953
355.07	143
417.85	143
418.65	207
436.37	207
445.40	143
446.95	15
474.22	143
98.11	684
101.40	144
106.25	620
107.86	556
109.00	16
115.61	748
166.26	286
167.15	16
196.64	350
196.75	144
213.14	478
214.80	16
218.23	208
239.45	208
251.74	1018
259.68	208
274.83	1018
285.03	890
294.96	954
298.17	144
303.03	954
303.39	826
304.75	16
324.67	16
331.01	826
333.15	16
342.27	890
354.85	16
355.40	144
388.87	80
399.85	144
411.07	16
446.50	16
100.88	749
103.78	621
110.81	557
129.56	685
183.44	351
197.98	287
215.83	17
220.50	479
224.86	827
228.48	209
237.99	955
251.83	209
266.35	145
317.62	1019
332.51	827
337.17	209
343.76	1019
344.54	891
352.57	209
431.65	955
438.73	891
440.30	81
458.87	145
474.67	81
487.67	81
492.20	145
96.25	558
97.63	18
110.46	750
115.47	622
134.47	686
139.13	146
149.64	352
163.15	146
172.73	288
174.50	18
196.53	146
215.70	18
234.22	480
239.40	210
250.40	210
260.13	210
267.58	892
277.54	956
281.40	146
282.73	828
287.62	18
319.06	1020
326.30	210
352.68	956
356.62	146
393.44	828
396.35	18
398.12	146
410.97	18
417.62	892
418.46	1020
425.55	210
431.07	18
440.02	210
444.85	82
474.60	18
478.02	210
107.72	623
109.85	559
110.90	19
114.45	211
115.51	751
115.82	687
118.05	147
163.43	147
165.80	353
183.61	481
188.48	211
195.05	147
205.19	289
206.10	19
219.70	211
223.45	147
254.11	893
258.28	19
289.05	957
290.80	147
304.22	957
324.56	829
325.85	19
327.03	829
341.56	893
367.55	19
382.00	1021
385.90	211
389.05	19
391.87	1021
399.30	147
446.15	19
469.37	211
487.35	211
103.27	560
104.73	20
111.40	212
115.64	688
117.09	624
121.15	148
121.60	752
148.83	148
167.88	354
168.43	290
169.88	20
186.32	482
190.78	212
211.83	212
220.73	212
238.74	830
244.83	20
252.64	958
256.73	148
276.55	958
282.55	1022
285.12	212
331.11	830
333.62	20
336.01	894
358.68	1022
362.47	212
386.63	894
411.52	20
447.72	20
99.17	561
104.95	21
107.87	625
111.23	213
121.26	689
132.53	149
142.87	753
146.65	213
151.36	291
154.20	21
157.67	483
163.10	213
168.74	895
169.28	21
173.93	213
189.90	213
199.96	355
251.99	831
257.45	21
258.14	1023
260.33	213
264.18	895
318.11	1023
322.30	213
335.71	959
342.90	149
352.70	831
361.08	959
368.25	149
398.47	149
419.70	149
111.43	562
112.38	214
112.85	22
114.80	626
116.13	690
117.89	754
118.35	150
163.40	150
196.00	150
208.70	356
210.61	896
218.56	292
220.05	22
222.00	214
223.95	150
233.98	960
235.80	150
237.83	214
246.85	484
251.75	214
258.43	22
262.75	214
272.70	896
272.75	1024
273.00	214
289.70	214
302.39	832
303.80	22
309.21	832
309.91	960
311.75	150
324.73	1024
344.07	22
399.42	150
447.47	22
93.97	627
96.70	87
114.33	215
118.22	563
120.08	23
128.35	691
131.23	151
141.32	755
145.43	215
162.28	151
177.33	151
195.65	151
197.23	293
198.65	23
199.05	357
223.28	151
223.30	215
228.08	485
234.95	23
238.55	215
248.88	215
258.65	215
270.47	215
277.46	897
278.73	1025
281.20	215
293.87	833
295.90	23
300.35	1025
321.65	961
324.00	151
326.20	897
353.41	833
355.17	23
370.37	151
381.41	961
383.90	151
410.82	23
443.00	151
446.57	23
472.92	151
103.20	88
109.24	756
111.94	628
112.85	216
120.40	692
127.15	216
129.68	564
148.55	152
163.08	486
167.85	216
187.02	1026
190.19	358
208.01	294
213.83	24
241.32	962
254.95	1026
258.53	216
260.57	152
282.22	152
310.05	962
332.42	898
342.40	898
352.38	834
387.55	88
404.79	834
410.27	24
103.53	89
105.65	757
106.32	629
109.35	565
111.38	217
118.53	693
126.18	217
126.38	153
147.85	153
173.20	295
176.45	25
196.30	25
198.61	359
209.27	487
211.83	1027
213.98	217
224.33	153
245.20	217
261.85	1027
267.15	217
337.49	899
358.10	963
358.92	835
362.40	153
362.43	899
364.60	835
366.07	25
389.02	25
398.52	153
403.95	963
408.20	153
456.22	153
493.60	153
101.13	758
109.94	630
112.03	694
114.25	154
129.90	566
131.23	26
152.15	296
153.53	26
167.59	360
177.58	154
199.24	1028
199.39	964
201.55	154
206.63	218
239.88	900
239.99	836
243.70	488
244.23	26
249.08	218
264.23	836
268.00	26
271.65	218
325.90	964
327.82	154
331.60	900
381.10	154
392.50	1028
399.05	154
399.50	218
447.00	26
458.05	218
105.21	759
106.99	567
118.00	695
120.93	631
125.20	155
148.65	155
160.11	489
167.20	219
178.15	219
178.30	155
179.16	837
191.23	219
194.82	361
215.96	297
223.60	155
234.98	27
235.00	965
239.05	155
259.00	965
263.77	901
284.96	1029
302.55	219
317.56	901
345.27	219
362.79	837
366.77	27
412.10	27
443.94	1029
461.30	219
473.92	219
490.22	219
69.73	568
75.90	28
96.67	760
103.84	632
110.81	696
163.07	490
168.53	220
186.35	362
189.75	220
218.64	298
291.53	966
294.92	1030
302.85	220
306.10	156
318.11	966
329.82	156
334.86	902
356.20	156
374.36	838
378.49	1030
378.64	902
381.28	838
386.45	220
388.15	28
441.22	220
75.47	761
81.68	221
94.85	221
119.56	697
123.08	157
132.89	1031
134.46	569
136.85	29
137.20	221
148.27	633
168.77	299
171.50	29
177.45	157
185.41	363
193.71	491
210.15	221
219.93	221
222.18	157
263.31	839
287.73	839
293.57	29
294.60	903
296.81	903
340.11	967
342.62	157
343.04	1031
347.32	221
371.49	967
429.52	157
107.80	698
108.08	762
110.30	222
111.15	158
122.28	222
132.17	570
135.83	30
140.10	634
148.75	158
187.76	492
192.18	222
195.50	364
206.64	968
209.93	158
221.58	300
222.03	222
226.58	30
252.58	158
257.68	904
294.76	1032
297.45	222
317.73	840
323.67	30
327.83	968
331.32	158
335.66	840
342.65	30
357.56	904
390.35	1032
393.30	222
466.90	222
94.85	571
107.73	699
110.00	223
122.10	223
130.10	763
135.03	223
138.18	635
156.41	365
195.26	493
195.49	301
200.25	223
211.53	223
220.80	223
243.90	223
264.85	905
289.95	841
296.10	841
299.56	969
301.77	905
336.62	1033
339.02	223
345.98	969
356.05	223
379.40	159
384.64	1033
92.54	636
97.23	96
111.43	224
119.18	700
125.73	572
137.93	764
141.95	224
148.58	160
153.82	366
187.41	302
197.45	32
222.05	224
223.55	160
235.28	970
235.52	494
239.95	224
244.05	160
250.53	224
257.63	970
260.95	224
266.35	160
273.00	224
274.14	906
276.97	842
299.21	842
352.63	906
354.89	1034
356.42	1034
357.20	224
456.02	224
473.55	224
103.33	97
113.63	225
118.19	637
121.33	573
122.51	765
125.90	225
126.41	701
131.05	161
147.58	161
169.90	303
177.65	161
193.94	495
198.55	225
210.18	225
210.62	367
219.30	225
223.03	161
239.55	225
283.07	907
293.20	1035
295.40	225
315.01	843
322.03	971
325.87	161
334.49	843
368.00	907
380.45	225
383.53	1035
385.52	971
389.12	161
429.55	161
443.70	161
79.32	702
88.20	162
88.60	638
91.33	98
97.35	766
101.78	226
109.53	574
114.90	226
176.33	368
180.75	496
185.60	226
196.45	226
207.11	844
208.12	304
215.65	226
215.83	34
280.93	844
294.28	908
300.73	1036
303.75	226
305.77	972
314.87	162
322.89	972
332.35	162
