206.73	0
207.08	192
208.85	462
229.87	462
231.63	192
232.00	270
265.32	334
269.17	64
269.55	128
276.25	256
285.95	398
287.90	256
309.53	526
320.20	256
322.50	192
322.65	398
334.34	334
339.37	192
365.15	256
367.58	270
378.00	256
404.18	526
414.80	256
462.82	256
206.33	65
206.98	193
220.68	193
233.30	193
249.73	399
253.30	129
260.68	335
262.51	527
262.87	65
276.87	257
301.99	271
305.05	1
325.27	257
334.01	463
336.90	193
340.13	463
343.88	399
351.49	335
354.22	65
405.98	527
417.23	271
423.60	257
428.55	1
438.37	257
468.05	257
203.03	336
203.90	66
207.40	194
221.28	194
235.10	194
254.23	400
257.55	130
268.15	464
268.55	66
270.80	194
279.90	258
287.71	528
291.35	258
324.50	258
325.12	272
330.96	464
333.72	2
335.50	194
343.70	258
358.30	336
361.90	272
367.65	2
404.30	400
417.65	528
454.90	258
469.72	258
481.37	258
202.68	273
205.30	67
208.93	195
222.63	195
261.60	401
265.62	131
268.75	67
292.07	465
294.80	195
313.73	273
315.28	337
339.68	465
339.89	529
341.68	337
344.45	195
378.19	529
381.98	401
416.62	131
437.32	259
448.40	259
475.72	259
486.97	259
205.55	68
205.85	4
214.95	196
226.25	196
269.27	68
293.29	338
312.57	466
316.00	196
327.67	466
329.71	402
329.90	338
332.92	274
333.20	68
336.40	132
337.67	4
341.96	530
358.97	530
373.99	402
380.35	132
426.67	274
430.02	4
439.42	260
450.37	260
468.20	260
206.38	69
220.59	467
225.83	197
270.37	69
279.35	261
280.85	531
284.70	197
287.84	339
290.82	261
299.97	197
312.07	275
314.77	5
325.41	403
326.45	261
337.31	339
337.47	133
345.75	261
377.02	467
383.02	197
395.10	403
403.15	531
407.07	133
448.55	261
453.00	197
464.65	261
482.13	275
492.65	5
277.90	262
280.61	340
289.45	262
291.99	276
301.88	276
304.07	6
318.73	532
323.20	404
325.64	532
345.27	262
354.66	468
365.35	198
378.45	198
388.41	340
390.60	70
390.82	468
390.95	262
400.81	404
404.02	198
429.45	134
446.55	198
174.77	533
193.73	263
205.83	7
225.75	263
256.17	341
257.73	71
273.43	277
285.92	263
289.30	469
304.12	71
312.28	405
315.80	199
318.99	277
321.37	533
323.75	7
329.30	469
329.50	199
340.85	263
341.35	405
356.97	199
377.82	135
379.92	263
412.15	341
413.82	71
462.87	71
476.22	71
206.90	8
211.73	200
222.90	200
229.24	278
231.80	8
233.93	136
246.14	278
247.50	8
276.85	264
284.84	470
288.50	264
292.57	200
322.01	342
324.10	72
325.16	342
342.75	406
345.40	200
351.00	136
353.89	534
358.74	534
371.45	264
373.40	406
379.97	72
386.76	470
395.00	200
414.55	136
427.75	264
448.37	200
196.54	471
200.25	201
224.96	279
226.55	9
226.90	201
263.07	535
264.89	343
266.82	73
270.32	343
275.90	201
277.32	265
315.25	265
323.39	535
326.31	471
329.45	265
330.50	201
343.07	265
346.38	407
357.10	137
379.85	265
380.67	279
384.35	9
387.76	407
398.47	137
418.25	9
427.05	137
451.25	137
207.60	202
221.35	202
234.30	202
237.56	344
260.06	472
262.80	202
263.37	280
269.07	10
277.97	266
280.28	344
289.52	266
297.90	408
327.43	536
329.47	408
338.20	202
338.88	280
354.42	266
369.97	266
402.99	472
406.10	202
427.57	138
433.44	536
460.35	266
475.72	266
485.80	266
205.85	11
206.58	139
207.53	203
221.48	203
230.07	345
234.63	203
236.96	473
256.21	409
257.90	75
264.60	139
269.25	75
279.65	267
291.12	267
293.50	139
316.38	345
325.95	203
326.99	537
333.81	473
336.95	203
372.49	537
372.55	267
394.04	281
396.40	11
417.17	11
418.00	409
418.47	267
426.35	139
